Tweet,Label
@DeeJaySeanG lol idk how I'm a giant...,0
@stayclassy025 i am ready... :D :),1
IM GONNA MARRRRY HER ANYWAYYYYY MARRY THAT GIRLLLLL,1
@tessa_catena thank you! 😄,1
RT @FitnessHumor: Me when I try to look at a girl squatting http://t.co/XuafQmUVWw,1
@KaranDarra lovely smile:) @GuruPiyu @Zainabjafar01 @ursam4ever,1
@Watt_Muscle It will look amazing!!!!! 👍,1
This girl really asked me if I had shorts on... Like of course I have fucking shorts on. I mean really.,0
Best Eye Makeup Tips for Teens - http://t.co/xjACNgBCOW http://t.co/mLGsMQdnF1,1
@christytx12 Thanks for the retweet! @EmrgencyKittens,1
@ThinkHazardousB thank you☺️,1
Can't wait for next year youth camp🎉🎉,1
@adlynch I so wish I had :(,0
"RT @Daniel_Kudro: Tampered vials of Roche's MabThera (rituxumab) drug are found in Germany 

http://t.co/oHegS3J9Rp #pharmacy #ePedigree",0
RT @alicia_pandaRi: Credits to the owners of the photos :) but here are the sweethearts wearing the orange and black bracelets! #winner htt…,1
@GertKracht Happy Birthday. :),1
"@OverloadMusic: PLS NOTICE ME ILY&lt;3
 #XfactorOverloadBoyband  
#XfactorOverloadBoyband
#XfactorOverloadBoyband
#XfactorOverloadBoyband
x11",1
Shits about to get real at work 😂😂,0
No-more #AmyWinehouse paid-albums? - Then... publish it as download for free :-) #U2 #iTunes http://t.co/yudOQHg1HG #AmyWinehouse31,1
"RT @JenPerfectLaw: The courage of one will change the world.
#TheMockingjayLives http://t.co/rFWD3aj5ol",1
RT @Amelisimmy: I mean like no one wants to talk to me that much anyway,0
😭😭😭 just about “@HeySlim23: @iK00lKiDd sleep like a kin doll at night 😂😂😂”,1
Happy birthday to ma bff josh luv ya🎉🍻❤️ http://t.co/ANtLiCA0fT,1
I have to stop thinking you still care.,0
"RT @ChaseMartin222: Haha people take life way to seriously, let loose and have some fun!😝🎉",1
"RT @ESPNNFL: Stat of the Day: Through 2 weeks, J.J. Watt has more TD receptions than the St. Louis Rams. http://t.co/Ens69NBJ7b",1
@G6lock happy birthday youngin,1
Hii @Harry_Styles You mean WORLD to me🌍 you're cute and adorable person 🆗PLEASE FOLLOW ME🆗I love you 💕  x241,1
@nakedmagic i drink but dont'g et drunk. I wanna go find liam but class and well shit.,0
@MKtheWorst *hugs* &lt;3,1
@OverloadMusic #XfactorOverloadBoyband Im so proud of you boys! Please dm me?😘 15,1
@wesleystromberg @KeatonStromberg  goodmorning my loves can u follow me back? Ilysm italian emblems are waiting you here &lt;3 13,1
"@Im_aJP I listen 2NE1, Big Bang, CNBLUE....I like k-pop)",1
@Keishaa_x2 you'll make it,1
when I roll out of bed for my 8ams http://t.co/fSePV9iojt,0
@Kdassshhhh 😂😂😂😂 happen to yo shit,0
"RT @BarsAndMelody: Dad used to take me to the London eye and make me rap ,he said he buy me a nutella pancake yum  @AntonioDevries1 http://…",1
@xLexusAmanda it's whatever right now,0
@GloGambino oh my god... What the actual fuck is wrong with that company?,0
@ProphetsAwaken I had to play Void hunter. No fun.,0
@indiralvarado_ i downloaded the app so i could talk to yo ass,0
@Tati_Get_Some @cj_rocks_10 you have no idea how great that sounds!,1
Thank god we get out early today 😌,1
"Can't wait to be an uncle again a wee boy this time, surely his names got to be Jack if no, at least make it his middle name",1
Hey! You scratched my seagrass - watch where your anchor goes - it could be ripping up important carbon storage! http://t.co/F9rZmSwkVU,0
Can I go home already??,0
I just tripped. Mondays suck.,0
Selfmade campaign going strong,1
LOL @SanhoTree @SSDP @SabrinaNORML if stoners voted I'd already be out of a job #NeverHappen,0
I've wasted all day looking at couches on pinterest lol,0
RT @Maestrouzy: This world is a commercial; get ready for the real show.,1
"2nd team photo after Saturdays win over Lintz. Excellent first season back in B1, good mix of experience and youth! http://t.co/rvkYyQ6KNG",1
"@CaugheyAndrea you got it, just arse about on it",1
RT @TheComedyHumor: basically http://t.co/2xyhGTTIZj,0
"This radio said ""kids who smoke weed 70% less likely to finish highschool""",0
@Isabelesp @rosieperezbklyn  Looking forward to hearing more from you Rosie #theView,1
@DeanRoyle89 had an absolute buzz at @clairelou_16 though!,1
RT @nodrohzomono: Don't compare me. I know I can't win.,0
RT @__nautiica: bitches will never catch me on the RTA .. rather i got a ride or i aint going tf.,0
in my dream you are mine and in my realiste you are my dream** http://t.co/uwtkFgPM0N,1
*gets down on one knee* will u be my fuckin cinnamon apple,0
"@ob_md Thanks for letting us know Oliver, we've passed your comments to our Operations team to see if changes need to be made. ^Charlotte",1
RT @NiallOfficial: our new single is steal my girl !! Can't wait for you to hear it !!,1
@LoveQuotes Cheating on a good person is like throwing away a diamond and picking up a rock.,0
@Globoytrey brah nomore rappp saun 💯,0
Fallacies do not cease to be fallacies because they become fashions. Gilbert Keith Chesterton,0
@ScooterJordan23 and this time u aint lick it enough lmfao! And mfks was droppn nuggs everywhere -.- and it was MOIST LMFAO!!! 😂😂😂😂😂😂,1
Just amazing. Brave young woman battles OCD with deep brain stimulation. Will it work?? @adammaytv @AmericaTonight 9p http://t.co/bOjEtwDidx,1
@cavinkaren @sherleybr_s Cav calm down I'm here dying,0
"Wuuuu...EXO...
Love You Guys....",1
@ndtv An usual legal stunt in the political arena !!!!,0
RT @bosshogswife: Flying home from Ethiopia to watch our girl @sadierob and @MarkBallas dance LIVE on @DancingABC Watch and vote! http://t.…,1
@AlexShawESPN @zbd99_mufc First time i have seen them with a proper midfield for a long time.,1
Dying inside,0
@Skylar_mayeux happy bday son,1
perfect place for the recollection 💕 http://t.co/h5SusWy4N3,1
RT @ORafate: I hate my LiFe (y),0
Spending first evening back waiting for an x-ray. The downsides to being clumsy. :-(,0
RT @Bossdaddysydney: “@bigbossdream: @Bossdaddysydney lol ya look soo good 😄😄” thank you ☺️,1
@CeesonGreetings you about to be cruising with the wind blowing through your hair 😂😂😂😂,1
@DniqueOnTheWay lol sign me in,1
RT @LaraStone: Thanks for that @justinbieber 💪👊 calvinklein @fashionrockstv #dope #nycalvins http://t.co/McySGFYAUT,1
I yaked for a cute boy to get pizza with me and got multiple responses I'm not used to that,0
@HeScreamsNiecy @SaveTheBS aw yeah I had to sober up that night 😂,0
I'm literally busy allllll the time #uni,0
RT @MadisonTullio: I just want to go home and watch netflixs,0
"New version of Chinese Water Torture, travelling on a bus with an overly full bladder",0
@kyle_davey_ don't come back a communist,0
This is why your own kids can't stand you. You horrible horrible woman!!,0
RT @jordannlamarr: Where t'f is @aporter009? 😳😭,0
GOT7♡I GOT7,1
RT @Tassana_Sama: @ayumuchii ; _ ; *patpat* I'll treat you something good if we can meet one day lul,1
My birthdays a week from today 🎊🎉,1
@Ash_N_Kusher 😂😂😂😂😂😂😂 do I look that different 😳,0
@mrsimonharvey Where's he gonna go? America got rid of him ;-) @teechur,1
"@iamdavebriggs bad, horrible.",0
"RT @GetHappyQuotes: Life only comes around once.  So do whatever makes you happy, and be with whoever makes you smile. #quotes http://t.co/…",1
"RT @akbarazman: Think about forever, forever thing might happen.",1
News in the Humanosphere: British MPs backed a law that will commit 0.7% of national income to foreign aid http://t.co/apbSMXN0YQ,0
"#Karadayı
I'm ready to cry http://t.co/4RE4dQjFiU",0
@kaisperfect Happy Birthday &lt;3,1
Bitch u guessing,0
"RT @islamicfreedom: Backbiting, gossiping, spreading rumors, suspicion, judging others, seeking out faults.. are all major #haram acts in I…",0
@YearOfRat its been 5 years since mine died. Still dream about him. He is so real in them. I always wake up with a smile or with moist eyes.,0
Urban outfitters have so many great things I need in my life,1
Seeing all these nice blogs reminds me that at some point of my life i used to write. Lol,1
"The sad part about my weekdays is that I have no time for naps. Actually it's worse than sad, it's truly depressing #neednaps",0
RT @_GuttaGlamorous: Bitches kill me,0
"RT @aqilzaidd_: ""@izzatsarudin: You will never know how much this hurts http://t.co/5t9nFXjmGJ""",0
RT @xxellajadexx: I acc can't wait for Halloween,1
Gettin ready for the college homecomings,1
I bet it's cold outside! My room was cold as ever early this morning,0
I feel like crying for him.,0
RT @hiorheyIukey: “@5SOSUpdatesUSA: John posted this photo on insta this morning! http://t.co/hD4HZ9cyAR” MICHAEL YOU CUTE SHIT,1
RT @pitbull: I got a hall pass for anybody that wants to play #dale http://t.co/XFvxyX2vDi,1
"Oh you're cool. When you try to one up someone it doesn't make you better, it makes you seem like a douche. 😒",0
@Justin_OLLG  l love u,1
"@TheVampsJames @TheVampsBrad I just wanna say hi :X and remember... Turkish fans love ya xd
#MTVEMA #NominateTheVamps http://t.co/tizCwB6FjU",1
So much support,1
@RedySteady hows the madhouse. Miss me yet? Only just got home ha,1
RT @PiscesAreUs: I am glad I am a #Pisces,1
@TTTriple_H hey buddy!,1
hedek hedek RT @SebxstixnVI: “You sucked dick too b” much hedek,0
@fvck_larry proud of you girl!!!,1
"RT @VeedoMY: We'd like to wish you, Happy Malaysia Day! From all of us at Veedo.my! 

Here's a way to celebrate your Malaysia... http://t.c…",1
RT @ksatnews: UPDATE Incident with man on UTSA Blvd. bridge over I-10 is over. He's in custody. I,0
"@Reuters #Rebels we made u guys on knee once 
#Yes #Scotland.",0
RT @ELFISH_HaeBar: 2014 Birthday Project #SelfieLikeLeedonghae #Leedoghae1015HappyBirthday #셀카는이동해처럼 Come and join us! 0am15th Oct^^ http:/…,1
RT @Michael5SOS: It's so awkward when we stop at Starbucks cause everyone else goes in and gets stuff and I'm just like 😶 I don't drink cof…,0
@tonymerchison the bouncers were facists if i recall. moz threatened to walk off. Bouncers then reigned it in and it was a free for all.,0
"MR. PRESIDENT, WHY ARE U ALLOWING ISIS TO GROW? WHY R U ALLOWING THE HALF PRICE SALE OF THE OIL THEY STOLE FROM THE POOR UNEDUCATED PEOPLE?",0
RT @francisja26: @SarbV1979 @Ub3rmikesingh @ScouserDredgie He might've have been but he'd have died for the team,0
@horrordigest Thank you :-) @Dementamania @TheShedgames @ZombieWalkLB @GoodWerewolfmov @scaryclubcnma @jlamb0714,1
"RT @BigMeg_: Can't go home alone again, need someone to numb the pain",0
@jessecrawforddd needing more folk to dress up as 'exposure' for Halloween 😼,1
“@FunInventions: Let the force stir your drink for you! http://t.co/q4ezSjBaIU” I need this!!,1
@Omnitrans why did Irene yell me the 15 now runs at 14 and 44?  Your bus book. I waited for an hour. 9am never showed http://t.co/z9xzhYlOkK,0
I remember the abuses I received here when I tweeted about MUFC signing Lewandowski over RVP. Age not on the side of the latter now.,0
"A new week begins. Be cool, Warriors... http://t.co/QWhavwpK8d",1
I hate whoever made me sick.,0
How to Get Into Harvard - The Atlantic http://t.co/UciaGSse6a,1
"@CalmAfterTheTim I really hope they do confirm, we need more participants and soon!",1
@CartoonistWill Wow you really are disturbingly delusional. It must be all warm and fuzzy in your little bubble of ignorance @TakeThatDarwin,0
I can honestly say that I love my job,1
RT @Ayeeeitsjamess: The littlest things make me laugh 😂😂😂😂😂,1
@1LoganHenderson PERFECT! http://t.co/OYJSDOVBtO,1
RT @twerkingnxrry: HOW CAN U NOT LOVE THEM  https://t.co/HXaawCtQyf,1
"Sweet, spice and everything nice – celebrating Chicken Month with this tasty recipe. http://t.co/YJharR8MzK #HiddenValleyRanchers",1
"And I’d never dreamed that I’d knew somebody like you
And I’d never dreamed that I’d need somebody like you",1
RT @LisaCim: A GUY NAMED DILLON BROKE THE GLASS BOTTLES AND THEN LET ME HAVE THE PRIZE HAHA THANK YOU DILLON 🐶⚾😱😹 http://t.co/wVqjxl6A9m,1
@mukeftwx Im so going to say that every time someone asks me now :') x,1
RT @Conceptfann: @ConceptOfficial Love You Guys❤️💋 from germany,1
Dwight Yorke’s cheeky penalty against Arsenal http://t.co/I47SxOE1mK #Angleterre,0
@caluminiall @TheMattEspinosa i love you bae,1
RT @Wendy_656: @Grissxo My Love 😘 I Love You 😌,1
@StanloGraphics Also Mario costumes are too mainstream we gotta go deeper,0
"I've collected 1,162 gold coins! http://t.co/NndWD8vDKQ #android, #androidgames, #gameinsight",1
A beautiful celebration with a beautiful couple #weddings #thankyous,1
This class is full of chisme lmao,1
@ayobitchface lovin da pic 😈😈❤️,1
"@Sacchibus shaking little bunny, and he moves to just gently stroke and let his soft floppy ears.",1
RT @prajapati_geeta: @jlyrical118 Listing @JLo #OnTheFloor ;),1
"been talkin about juuzou for ten minutes str8 and I STILL AINT DONE
i gotta talk about how he opens up all these new things in me ;w;",0
"@JuliaNunes The first few times you'll realise you're in a dream, get too excited and wake up haha. It's so fun once you get the hang of it.",1
I love gettin up to big checks deposited into my bank account every friday from MOTOR CLUB OF AMERICA !,1
The schools soup is da 💣,0
I crack my screen again 😩I just got this bih fixed,0
Dawg I'm soooooo confused right now,0
“@Ratchetologists: Walking a drunk friend http://t.co/Cl6jeOV8w1” @hannah_mcginn  holy fuck 😂😂😂😂😂😂😂,1
"RT @TedMillerRK: BC coach Steve Addazio summed up night [vs. USC] succinctly: “We out-desired them.” That should hurt, Trojans. http://t.co…",0
RT @SaRaKaNa: Moguls have the amount of $$$$$ needed to push forward not counting on the dollars of others. YOU ARE NOT A MOGUL !,0
RT @brianmoore666: Westminster has made so many blunders in its support of the No campaign I'm beginning to wonder whether they're delibera…,0
Hacked by EA i wouldn't want to buy additional blocks DLCs for all eternity.,0
hey @b97 you should give the front row 1D tix to &gt;&gt;@THEZARRYSET&lt;&lt; because she deserves them more than anyone #win97 :D,1
@nohofashion fantastic prize @WeeMartini @MichelleRobson3 @Rachel2014ukrsc @RachelLouiseRay,1
RT @Polo4_Hoes_GMB: Sis already Finna know I'm jacking 😂😂😩,1
@bby_yasmin @hai_im_kritten says the stalker 👀😂,0
"Yes ""@Mr_tofunmi: If a girl asks a guy out, will she die?? :s""""",0
The DellU Trivia Tuesdays are here! http://t.co/OdPjXa9CfF,1
"@DunDealShowdown @M4GNITUDE @TheRogerRabbit7 _way when I first got into ABCAB haha, not really worth bashing the guy just because he's new",0
@RachaelWarner10 snapchat videos of black widow name my day!,1
"RT @NewsReputation: A powerful and useful dataviz project.
Visual health funding portfolios.
At @UberResearch 
http://t.co/L9JtuJeWEf http:…",1
"If you don't respond, the loss is yours.",0
@imwebgurl Ya.....it's an action show.....where's the action?,0
@em_harv400 love you bfffff💖,1
Thinking boud takin mi lip piercing out,0
"""@Badlil2bitchk: @N5testayfreshk ima put u on da pretty face challenge""lmaO fuc u",0
"@The_James_Davis Great to hear. No immediate plans for Australia, but I'm itching to get some Slicers at the Sydney Opera House!",1
I love one direction,1
"scared to tell my momma , cuz she is gonna tell me , ""I told you so"" 👋😒",0
@jvermisch I gave him one for you 😘😘😘😘😘,1
P.s. I know I spelt skylight wrong but I was scraping the character barrel so give a bitch a break.,0
"Jesus is my superhero.  His cape is the cross.  It lifted me up, up and away.",1
@MercedesLewiss @TherealTaraji the movie was dope,0
"RT @imhereforever_: Sooo, can we get this video to 1500 likes?! YEAHHH http://t.co/9VpaD9IS48",1
RT @ohthegr8: that's how I feel. “@GhettoDumbBOOTY: IiOnt Think I'll Ever Find Somebody That Love Me The Way I Love Others”,0
RT @leeeena_h: PLS follow @haenni__luca ❄️💙 @justinbieber  @shumilaLuvsJB   @BelieberNaz1994  @BieberSourceFR  @belieberbabes @BelieberGirl…,1
@PanicAtTheDisco  it was amazing hearing it live,1
Stress levels are high,0
RT @LisaCim: Wow five years ago today I was sitting in college planning my sixteenth birthday party.....,1
RT @MeaghanDowling: Look how pwetty 😍 http://t.co/cPp95xPbGE,1
RT @iansomerhalder: An early-morning nap in my hyperbaric chamber after a weekend in Vegas is definitively happening as we speak. Very need…,1
@shumski5600 I felt like a total dickhead throwing your stuff away so I didn't so when u have the time an gas it's still here,0
"In our weakest moments when all we want is to give up, that's when God shows up to do something amazing.",1
RT @akulakalyani: @ZEECorporate @ZeeTV @Twamilymembers @RachanasFamily viewers through out the world r awaiting to see ashish nd rachna bac…,1
"@darrellgreen28 @Redskins @DeSeanJackson11 @Eagles Well said, Mr. Green!!",1
This air staying on isn't helping either! 😒 it's really not that hot outside,0
Hampton has me fucked up to the highest degree,0
@Freshmoneypoe1 bro it's amazing i love it &lt;3,1
when someone cuts your heart open with a knife while you bleeding,0
"Shonetrell , Ocean &amp; Jasmine ❤ http://t.co/McrER9oO20",1
Eagles might fuck around and get doored tonight 😭,0
@KobaIsWeaker So the streak of Caesar is immortal :),1
RT @jarred_stromain: Been watchin ridiculousness since 9th grade shit so funny,0
RT @fbotha1: Allow yourself to be a beginner. No one starts off being excellent.,1
RT @RealTouchingPic: This deserves endless retweets http://t.co/SCyMHpoVvB,0
I'm actually amazed at how good internet is at uni. Better than at home,1
Want to hear an amazing entrepreneur story? @larshelgeson built @GreenRope w/ no VC funding. @ilyaNeverSleeps I think you'll like this one!,1
"RT @backstreetboys: Hey @nickcarter, wishing you &amp; @jordanknight an amazing 1st day of tour! #NickandKnightTour dates, tix &amp; VIP at http://…",1
Arrived in ground pitch looks brill #hcadc #UTT  . Three points tonight  cmon https://t.co/rv035lMrHE,1
RT @Prettylilci__: @BlowMe_OrVANIsh @PhilthyCleo @Immaculate_ICE @ShaunaSayomi @_EmaniMilan 😭😭😭 that's so ass,0
“@xonesbelief: If yo bitch embarrasses You in Public .. leave that bitch in Public”,0
11 people followed me and One person unfollowed me in the last day. Thank you http://t.co/GgtfqbkbJx app,1
I see quality in a bad girl,1
"Not only is #Oberhansley charged with dismembering Tammy Jo Blanton's body, but also cannibalism. #wave3news",0
"RT @YungRockyBoa: These ""Conscious"" Folks are weak minded! They are missing the point of LIFE!! It's about LIFTING Each Other UP not the op…",0
RT @justinbieber: Today is a good day,1
Is it bad I had no idea what Lily Pulitzer was til I came to UMass? #nostyle #nomoney,0
"@jessicajarrell 🔮🌷🔮🌷🔮🌷

hey princess 👑

can you follow me?🙈

you're my world 🌎

i love you so much 💖

🔮🌷🔮🌷🔮🌷",1
"RT @MrVDubbs: One week left! Lost 25lbs. Feelin' GREAT! Thanks, @muscleforlife @LegionAth! #shreddedsummer #muscleforlife #biggerleanerstro…",1
"RT @YankeeGunner: If AW thought we had ""too many forwards"" when sanogo was our only fit CF, he must be positively astonished by how many de…",1
Was such a lovely fire 💥 http://t.co/0SsSzAczNZ,1
@DanMarino Happy Birthday to UN-questionably the greatest quarterback to ever step foot on a foot ball field! #HappyBirthdayDan,0
"""So parents move around for children to get into different schools.A magnet school for instance,I think we have one around here"" OH YEA U DO",0
RT @RealTouchingPic: This man deserves endless retweets :) http://t.co/QIxM1hus6j,1
@TylerCase Sup Tyler?!,0
Workout later🏀💪,1
@Serenity2517 Feel better you sexy beast you! :),1
@arctixnjh follow pls @xhemmings_x it means a lot for her if you do💞✨,1
@iya_lucy im sorry ok,0
@ConnorFranta NOO I'm still in class  😁,0
"I definitely hear someone snoring in the next suite , 😒 these walls are so thin !",0
RT @modeamanda: @TClake @judyclake my amazing friend http://t.co/6pipAXDI5M,1
RT @SHO_Shameless: September sisters: @emmyrossum &amp; @EmmaRoseKenney! Because what's a birthday without cupcakes? #Shameless http://t.co/FhQ…,1
Im warm af,0
@ONizzTweetz ive created a monster,1
"THIS ACC GOT HACKED :( 

PLEASE REPORT OR UNFOLLOW ME 

🚨⚠🚨⚠🚨⚠🚨⚠🚨⚠66",0
Missed classes today because I was too tired from work smh,0
@x5SOShelpx holy shit i love this,1
If Real Life Was Like A Video Game http://t.co/KXj0YL7I9n,1
RT @DaCupcakeButera: want. so badlyyy 😭😭 http://t.co/aCrTzObBew,0
Nice collage! http://t.co/7qhVCj8Vl0 http://t.co/LSmqE8CnAH,1
Author wannabe Allen Winston with his latest (unsyndicated) column for the On Top of The World community.  And with …http://t.co/S6FdoQ8zn7,0
"RT @Lolalovee_: I know yu wanna chill with a playa, but all yu gotta do is keep it real with a playa",1
RT @lincsrivers: So excited to announce that @JackPerksPhoto will be filming the wonderful Witham for us this week for our Catchment Based …,1
RT @Syleena_Johnson: #MyLove on sale now. My first single! Here: http://t.co/Xg8Lg2DHex,1
I just be textertaining these boys... I don't really care what they be talkin bout,0
Ok work wasn't bad  at all,1
Always feel so much better after talking to mum about things no idea why I always bottle things up 😌,1
RT @EscortSexy: @cinque_terre hello everybody .... Go look that place if u are in europe Italy was so nice 😘,0
"You left before the Disney CD got good, bloody Christina Mulan 💁😍😭 @toni_smifff",1
Bee different 🐝🐝 http://t.co/XWQBYgvLDF,1
RT @AaronSuttles: Amari Cooper said the best defensive back he's faced in his time at Alabama is Oklahoma's Aaron Colvin. High praise there.,1
“@SwvggyG: I don't fuck with youuuuuuu” @ me,0
"RT @GotCakeTUpdates: SOMEONE MADE A RONNIE DIAMOND APP 😂😂😂"" - Jai via Twitter http://t.co/yxiHJNQ8DW”",0
"RT @AriCohn: Dear, @c_echeverri: ""Hate speech"" is not a legal category of speech, and IS protected by the #FirstAmendment. http://t.co/lkTo…",0
nighty,1
@emiliekirbyy the fairfax date is gone :-(,0
"@Echelon_Katya yeah you'll do fine :) 'crimson' sounds good to me, h'bout 'red line' or 'redneck' haha...ver'nice car btw :)",1
@ClarkIsTooLong HI😃!please help my friend with her dream👉ENTER HERE👉https://t.co/LrXo01eAYx👈&amp;RT🍀🌺,1
"EnstarzRyan Gosling, Eva Mendes Split: Dad-To-Be Being Lusted After? 'Biggest Loser ...Enstarz... http://t.co/HqpVIEPbPo #HollywoodDivas",0
RT @brittanylove321: they are perfect ♥ http://t.co/xOAIW58rkE,1
When I feel like something not right it's  never right,0
RT @IGN: This @GameofThrones-themed @SouthPark montage is amazing. http://t.co/I5BXJn2Z4M http://t.co/dpsCzo53Qu,1
"lyfe pro tip: if u want to slice bred moar eazily, put ur metal knife in tha microwave for 30 sec and vwalah! cuts it like buter",1
I love you so much Niall James Horan http://t.co/yXElwRs4nU,1
"You'd think you'd get more appreciation for wasting time and doing good things for people, guess not",0
"RT @arcticmcveys: french people when they are happy: putain
when they are angry: putain! 
when they're bored: putain
when they're tired: pu…",0
Kinda want to change up my hair color..... But idk what to do 😭,0
"RT @Harrods: ""I believe that each woman is an individual and should have something appropriate."" - @TomFordIntl #StyleQuotes #LFW",1
RT @HokieVision: ICYMi This is @VT_Football feature on @JdotTRIMsix (Josh Trimble) who has 3 brothers in active duty US Army #Hokies  https…,1
WAIT. Harry's in the hospital??,0
@Varneyy @Georgina_snow hahahahha only reserved a hotel before prices go up even more lol,1
"@stevienashaa SO MUCH PIE!

(And mash that is filling up the freezer)",1
@BaileyKlocko thanks bailey!!!,1
RT @awkwardposts: Weve all done it http://t.co/3W7RsRnvCd,1
RT @ClassyClari: @JoJoistheway you made my life at #Lawnparties today. #MarvinsRoom #YAAAAASSSS,1
RT @KeepCALMFor5sos: @miranda91400 I'm pretty sure I screamed a bit when I saw it👌,0
"""Too focus on my own grass to notice if yours is greener"" 🙆💯💪",1
Ricoo :3,1
@British_Airways @BBCBreaking BRITISH AIRWAYS IS A LYING CHEATING AIRLINE COMPANY! People ought to know.. BA should b made to shut down!!!!,0
New and gorgeous! http://t.co/o6fIai37Fp http://t.co/o6fIai37Fp http://t.co/o6fIai37Fp #teamsellit #speedbeez #promofrenzy #share r,1
It's embarrassing the amount I sweat during gym lol,0
"@Jewinning @jonathanterpak @smgbourgeois caught red-handed, Joshua... Now you must take the blame",0
"Love It!! ""@NashTurley: A great summary &amp; tribute to the #IAmANaturalist action over the last week by @hannahjwaters http://t.co/fPi2qqyJ2s""",1
"RT @anniepari73: Tolerance Is The Highest Degree Of Strength &amp;......
Desire To Take Revenge Is The First Sign Of Weakness....",0
RT @0hMySt4rs: I WAS BELTING OUT WHITNEY HOUSTON AT MY CAT AND WHEN I STOPPED HE LEGIT MEOWED BACK AT ME IN TUNE IM SCREAMING,1
@mihaela_v @zulily I once ended up with a pair of jeans that were the wrong size and color.  Would have loved for the real pair...,0
@KylieJenner I'm in love with your nails 💅,1
Worked All Summer Now I'm Working All Winter So I Can Ball Next Summer,1
"RT @georgiawestox: Honestly don't think I can watch hollyoaks any longer whilst Finn is in it, makes my blood boil",0
"""You only live once, but if you do it right, once is enough."" :)",1
Love you to http://t.co/UKGlyUAwLd,1
"@ETrupkiewicz Thank you, Eleanore!
WELCOME TO MY WORLD!
http://t.co/rSUv7k32W0
Smile, be Surprised and Enjoy!
Greetings from Granny Kari",1
"RT @lesleymac6: Super session weekend complete, top athletes #bethebest #netball http://t.co/uKOySQMa8Z",1
RT @PointlessBlog: @ZozeeBo im on my way for a cuddle,1
"Whether you're a fan of Iowa or Iowa State, this piece from @Grantland33 and @ESQPolitics is damn beautiful: http://t.co/7aO5snsbzB",1
Now they see I'm fucking with that 😎👊💯❗,1
"""@faithfulontario: HES SO COOL LOL http://t.co/CCTBUbN2fM"" 😂😂😂😂😂😂😂😂😂",1
Anime club with the hoes! @jtiiidtr12 @Z_Shooter,1
Monday's just aren't worth it,0
RT @_JessGood: MY NIECE DESERVES ENDLESS RETWEETS👶😍💙❤️💙❤️💙❤️💙 http://t.co/zjC6RHtWEe,1
New job @ many new responsibilities... #work. Finally back to event business ;),1
Said what I had to say now that that's over ✌😂😂,1
RT @BillieHKelly: Cheers. http://t.co/03KjRiyj97,1
😆 all she do is play huh😁 I can play to I'm very playful 😁😁😁😁 WATCH DIS DOE😘,1
I don't remember what #Surge soda tastes like but apparently Americans love it: http://t.co/8X55GGnbGn via @BloombergNews #1990sNostalgia,1
I need somebody at coppin to b clutch and get me in the cafe..im about to pass out so hungry,0
@OliviaFeldbauer @cannon_ball18 @Brytonqbaum I mainly miss cannon Bc we used to do wild stuff 😈,0
@DJ_Onihc42 not even haha maybe like twice a week now 🌝🐻,0
@410kay_ Worth bumping check it out! 🙌http://t.co/U8AjKCfp9H🔥🔥💯,1
@Stalingrad_Poor oh ffs,0
Looks like I am cancelling my trip to Cabo @CaboNews,0
@cmtxo @Cnm_rinaa I know what it is...them hoes asking about me aren't they 😈,0
Cool pumpkin carving http://t.co/CzQ5YfPj3f,1
@YatzyGame thanks for your gaming tips! I'm playing Yatzy very better now!!!,1
RT @MwTopper: URGENT #Passion nursed by his mum #Patience could &amp; will be loved if given a chance to live! https://t.co/VqPLqFyH4d http://t…,1
@EasyE_6 @ColinGowin but we all know know Missouri drivers crazier.,0
RT @MissJ___: My stomach is on idk what ....... 😣,0
"RT @shainedawson: People who have jobs where they get to travel AND make others happy, have the best job.",1
RT @justinbieber: my #beliebers and the @#%@#%@#%. haha,1
@Moral_Splash @SiN_Cappy I have season tickets&lt;3,1
Black jumpsuits and dresses you will love,1
02:00PM - LBB Budget Hearing: School for the Blind and Visually Impaired Meeting http://t.co/rEWDJ8WUJi,1
Ran 4.3 miles in 46 mins. http://t.co/YZFjF4xkBb,1
@XStationGamer just for that saying killing my nan go fuck your self that not good you are not geting eny iphone 6 little bitch you cunt,0
Mission: Organize My Makeup is going very well! Here's my cheek products drawer (minus my MAC MSF collection...) http://t.co/HzBvyx9Zr5,1
Missing you.,0
I will never understand Whoscored's love of Hassoun Camara...,0
Cant close my eyes,0
Ooooo the shade that's being thrown 👀,0
RT @YouNow: Go on tour with @JacobWhitesides!! http://t.co/quyz4hvbCx,1
#Spokane #LiveMusic Today 1:30pm RiteAid on 29th Should be a beautiful afternoon http://t.co/sEuuw3BCkv via @fvghee,1
"RT @HipsterManager: Oscar Pistorius is like Liverpool under Rodgers.

Clinical when shooting but has an awful defence.",0
I only go to the parish to see family fuck that place,0
Some days are just harder then others that's all. Just a bad day.. Not a bad life!,0
@lifesaverchris ah man! Thought I was organised this week but it's super fast already!!!,0
@Krusted @kylieminogue ya I bet you'll have a lot of fun!,1
"I am 0 for 2 on this strawberry cake. Now I'm on a mission, the third time it HAS to turn out!! #frustrated",0
@edinbugger11 right!,1
When you guna show me how good it is with you 🎶🎧,1
RT @broderickodd: I love fall. One season to rule them all.,1
@JakeTWiiN i hit more clips then you tsss 💁,0
Ride the Harley into the sunset.. Now that's fucking cool,1
"@MazzaLOP you say that, but remember he's french",0
